cache-misses-1,node-loads-1,branch-misses-1,branch-load-misses-1,cache-misses-2,node-loads-2,branch-misses-2,branch-load-misses-2,cache-misses-3,node-loads-3,branch-misses-3,branch-load-misses-3,cache-misses-4,node-loads-4,branch-misses-4,branch-load-misses-4,cache-misses-5,node-loads-5,branch-misses-5,branch-load-misses-5,label
36218220,2530196,29315596,29316371,67010880,4826768,44219557,44218791,61089052,4770075,33062200,33063440,58901471,4235577,23518737,23517769,42228033,2981700,17816182,17816426,7
34025893,2310966,29030928,29031111,74840153,5778039,49779543,49780197,84125769,6507363,41147273,41147892,47180922,3188601,22359608,22358975,53289344,3827425,38928056,38927513,23
36778380,2597194,32242092,32242655,74405269,5584753,47564426,47564998,64467520,4966192,38899943,38899553,58727157,4140510,26356572,26357154,47354346,3340845,18700359,18699857,17
35736215,2499164,32035503,32038530,65822099,4772384,41975936,41972911,64615266,4967699,37183764,37184610,69232206,4963483,30828355,30828973,51816377,3675632,19138978,19137869,12
33763999,2342137,29283630,29283654,77729107,5961852,51806652,51807827,73673566,5612054,39236268,39237405,69884398,5030588,39130971,39128933,58012830,5050203,19270743,19270653,24
32791071,2277130,29144109,29146910,76083437,5675904,49340678,49338533,61902427,4765532,33978631,33978698,62922817,4493906,25779405,25779352,48762247,3412544,18959756,18959394,16
34480636,2405570,28459245,28461460,78832943,6059693,52017856,52017104,65754164,5027671,39083749,39084775,55031434,4002539,23053138,23050942,52335696,3715402,23373771,23373753,22
34014235,2336114,28170299,28171797,67012609,4810544,45063946,45062452,45619817,3240024,21548751,21549383,53375333,3940267,24763178,24762797,29820147,2397248,15409500,15409256,20
36180680,2511859,30375932,30377427,78271989,6007634,49406887,49406848,54780801,4068888,27707757,27706587,59990252,4207603,29561966,29561924,45777795,3128712,16720360,16721544,10
34947164,2424904,30057159,30057405,81039697,6246124,50112140,50112426,59190355,4530631,33182593,33182279,58943434,4206956,27528246,27529634,65193990,4793964,29077661,29077615,14
35717372,2477837,30298790,30299445,65122437,4633549,43283445,43283578,49398226,3696387,27574838,27575126,86699772,6721159,41812037,41812595,64036865,4575839,27960857,27959664,18
34054619,2342661,28770122,28770400,79051538,6247522,53075958,53076431,81098953,6226833,40077485,40080270,53955966,3817598,25878388,25875174,49268852,3443466,29907966,29909793,23
32535156,2234430,28166011,28168163,70464259,5179221,46995901,46994566,64539000,4975632,40294481,40294274,60624919,4261517,28795176,28795207,47534120,3308247,17330675,17330330,17
33108194,2259948,26850519,26851823,80140016,6118082,55116916,55117311,77692814,5820064,42430688,42430148,54989711,3978229,28262309,28261414,45395822,3171764,16459337,16459508,27
37870103,2652908,31607748,31608528,65324082,4669875,41128836,41128371,62175563,4829121,33483842,33485234,58293912,4116918,23408835,23407457,40801665,3002673,18193363,18193291,7
33614103,2318466,29410433,29410840,69341586,5045076,44553238,44553588,67082960,5191732,40640321,40641438,62471090,4493614,29776047,29774651,50849429,3574284,19384015,19385658,12
36429574,2593472,25176931,25176938,81418941,6423038,48598210,48598723,76264079,6108079,36030986,36030884,46765714,3421798,24466313,24468752,45990163,3232026,16776105,16773836,1
39231572,2839052,28063216,28063618,75012959,5841069,45286829,45287394,76922068,6296819,35139206,35139708,54508904,3915213,26045661,26044507,47049898,3273779,17201147,17201168,1
33640591,2278719,28433894,28435177,78871324,5929131,49671934,49671499,66546098,5061056,39065383,39065829,57969591,4216081,27113050,27112099,48917690,3422407,18148637,18148612,21
34709411,2375359,30944678,30945375,81164946,6331321,52179117,52180269,72497089,5433813,40759032,40759031,51135328,3612879,23421860,23420342,46306810,3215719,17206172,17207046,13
36531321,2593437,31305568,31306232,77375348,5956586,47623291,47624724,68520085,5140449,39508901,39507978,59733469,4280255,26459173,26458351,52433614,3807694,21378684,21379096,12
36845138,2660708,26283014,26283553,76457203,5962463,45624736,45625920,78109019,6157090,34751588,34750660,49755620,3713546,24343457,24343375,47075661,3259335,17282494,17282504,1
36054140,2555153,30132367,30132429,80786857,6194255,52189061,52190253,70044446,5236265,33444398,33443853,55817629,4031237,27513188,27513726,46955754,3246051,18194389,18193149,11
33868136,2341206,30045816,30047913,68081036,4848081,43654417,43652818,66180329,5130388,35592636,35593135,76125180,5515843,37099821,37099267,66674084,4800737,32606267,32606419,28
37606218,2606148,31508085,31509600,64852994,4641644,40846917,40846011,49259718,3670186,26133982,26134091,70703199,5365079,32557012,32556548,42161495,3117808,18061812,18062178,7
33557864,2311240,28821371,28822455,72115916,5292684,46190662,46191340,42062980,3301197,25316759,25316113,77329473,5696362,38564765,38565653,62232487,4426478,25317752,25316561,26
35510956,2449963,30834652,30834991,83318465,6352838,53218760,53220185,77576262,5981404,42228829,42228329,63066217,4325104,31264178,31263748,46698786,3208261,17156264,17155753,30
33522576,2286446,28747863,28748177,77538198,5808580,50386037,50386435,67969369,5142198,40373274,40372972,57741193,4055041,29760807,29760781,60570708,4403419,26240806,26241867,9
31808287,2193867,26593948,26594987,69714913,5086883,46622116,46621334,48568738,3520328,26565578,26566980,61118269,4592564,28627869,28626728,40684964,3099849,19053428,19053779,18
33187213,2250686,28022130,28022169,77244945,5978390,51398394,51401042,83163812,6482199,42190221,42188091,64834837,4486074,44897739,44899412,59950368,4342170,27593780,27592343,15
36016388,2561665,31298584,31299011,81292582,6347682,52099119,52099803,70042421,5153295,41781963,41781273,58258690,4297811,24006507,24006336,46713416,3217339,17469673,17469736,27
33727267,2340173,28420405,28422033,82351272,6406136,53987369,53987613,75970029,5818011,40617957,40617300,62876205,4536943,31868778,31868303,48892949,3393141,18541916,18541489,26
32953235,2261918,28800094,28801422,69397916,5023360,44215924,44214726,61800561,4746411,37662444,37663960,64059658,4576312,31350825,31349798,50301853,3615544,19293660,19294341,12
35590960,2480630,30633234,30635069,62902626,4463862,41999408,41997581,68939237,5396355,41410389,41410676,49482919,3426990,17838577,17839033,42548587,3202622,18841722,18841276,30
33058647,2282591,28421453,28421538,76115065,5907920,51450263,51451414,85146157,6673511,42358938,42359523,53682707,3735973,31291142,31289552,47407676,3390984,21107777,21107796,25
34112774,2331041,30196822,30196928,69707601,5068755,44008824,44010329,70958679,5456553,41643675,41642671,58788187,4059206,32173154,32172822,57601685,4121068,22323961,22323986,9
35738384,2513622,31522028,31524170,76859392,5932843,51569955,51568915,87846092,6887417,42867552,42866758,74196157,5200412,48796188,48796698,47526558,3277510,17468092,17468541,25
33981808,2299474,29258353,29259173,75983464,5893673,47841784,47841936,73934714,5873213,39479487,39478845,64394070,4559557,43306355,43308084,86200004,6542548,45737913,45737642,4
32482040,2228638,27663315,27664910,79949399,6221387,53108292,53107961,79955944,6076429,39724641,39723690,48649832,3394288,23247433,23247362,49749932,3579432,19091881,19092723,23
34266365,2351323,28760227,28761098,79685823,6075824,51380562,51380162,70929136,5266590,34334294,34334710,55063881,3868652,31199303,31198685,45886026,3129135,17770441,17771695,11
35690343,2484461,30393250,30394873,78556252,6037638,50885855,50884681,72818590,5568358,39002021,39003003,61300918,4328902,33435904,33434810,48122417,3451187,17314257,17313967,26
32359313,2234311,27703131,27703506,76116988,5969205,51043298,51044598,77549006,5972651,38088140,38087257,51337219,3663622,44351520,44350914,46025902,3227901,17149241,17149379,23
30388281,2028633,26218695,26218710,77458489,5902799,51393074,51394203,66715565,5411216,37613054,37613555,68092610,4890907,39705616,39704269,57007982,4100601,23151232,23153411,2
39493233,2820529,32980898,32981892,74219843,5520018,48130774,48130483,58608509,4427828,36158738,36158628,47017687,3241488,18055771,18055755,50090587,3590043,21811534,21811781,17
36381568,2541219,30959003,30962948,66356449,4812872,42537656,42533723,65140874,5060358,35956148,35956919,54752096,3863360,21739422,21739198,46547980,3246177,20697055,20696893,7
36915918,2591925,30739435,30740913,72130869,5257168,46536111,46535944,76896109,6061686,45910217,45910550,72326606,5205851,34681121,34681720,52213537,3701770,19843333,19841615,30
35459201,2478468,30904555,30904935,81012909,6218770,51070853,51071135,67405043,5005944,37433028,37434087,52478509,3700747,25943759,25942417,46749360,3254234,17505331,17505311,21
33801747,2279502,29835183,29835949,78862029,6092804,51135336,51135455,88309111,6913495,46450764,46450959,72984927,5275565,47427591,47426823,51190812,3683984,18896595,18896291,25
33840969,2271892,29852086,29854543,68939260,4870548,44978428,44977273,66346246,5132141,38994077,38994619,56715907,4047976,25538802,25536959,53450838,3833078,20717340,20718296,19
35383055,2472396,28666335,28668578,75471649,5805181,49562217,49561083,74512577,5643911,40588309,40588686,71237964,5937124,35742577,35741294,57480542,4344009,20046165,20046738,24
34914130,2404944,29612097,29612555,79235716,5991375,51245490,51246817,81689197,6210141,42538423,42538589,47219868,3365823,23367644,23366024,47484175,3272205,17446925,17446954,27
34485455,2363950,30407130,30407585,76557635,5922186,48103447,48104107,82427305,6423311,41724222,41725036,75945056,5433958,49815254,49815038,94979396,7256401,37908555,37907185,15
34542602,2427741,29635479,29637448,79212890,6098604,53558520,53558430,78488046,6119174,44498061,44498480,65734578,4645181,32783216,32781788,45143374,3158745,17105287,17104806,26
31617927,2136577,28630160,28630647,77490422,6043374,52262584,52262835,89403288,6900168,39348907,39349268,68292731,5001441,34350835,34350067,52048424,3705583,18228918,18229375,16
36935449,2576731,31749819,31750364,73252601,5406051,45391292,45391809,62659906,4757333,38963167,38963541,58656205,4223775,27671148,27670637,47236374,3220378,18623509,18624822,17
34265151,2375973,30462060,30463332,77987919,6076108,51772036,51772038,72085357,5504088,44587500,44588382,63616646,4498920,31596921,31595046,48929583,3386779,18502869,18502962,29
38036568,2669022,32098502,32100340,79091846,5942889,50595333,50594051,68913363,5228190,38428682,38429187,56496856,4021865,26509621,26509227,47034868,3260080,17333073,17332636,21
33878992,2327186,29764490,29766158,80332120,6068752,50107574,50106445,73828410,5767576,39545239,39546262,57840465,4117608,25224847,25223671,51006130,3576299,20290340,20290890,12
37276249,2582339,32494801,32495569,72452669,5341009,45945222,45945630,67677167,5353131,36899196,36899345,69176506,5067103,31056622,31056325,50170105,3550760,18091223,18090516,16
34605922,2431366,30761675,30762815,78183800,5847232,49621774,49621893,69933717,5357494,41503768,41503808,69130440,4823928,32747688,32746621,46676820,3268104,16906284,16907068,30
35045807,2480807,29503201,29504499,66467680,4775275,44318501,44317913,64946614,5150574,35631210,35631564,80558593,5752825,41792943,41792726,63352777,4667961,26377205,26376562,28
34576513,2335388,29469900,29471996,67345604,4852749,43029000,43026904,47798798,3519252,27473615,27474432,46334542,3294695,18094913,18095889,35174440,2725937,17381631,17379838,20
34158008,2437600,23415650,23415768,79130107,6203942,45635587,45635737,76875942,6100650,36102703,36102552,51651922,3901461,26329257,26329420,46137695,3236812,17111642,17111678,1
34698340,2375180,28325941,28326841,79616764,6115104,51748809,51749532,51210057,3698952,27088777,27088160,59709532,4224893,29350952,29350644,46656337,3274091,16623938,16623492,10
34524914,2438531,28858521,28859693,77858107,5988948,51195840,51196372,74501059,5710669,41204689,41204326,64772683,5466996,32594551,32593681,56460718,4226382,19540712,19540576,24
35429644,2481510,28998351,28998986,66754425,4821652,44055329,44055295,63418115,4955818,33422111,33423166,56589526,4011588,25172437,25171097,45619202,3178898,17222635,17223005,7
36624369,2604074,31573159,31573619,77320085,6035302,48834520,48834968,74673820,5729883,39405512,39407213,71918673,5167880,45176217,45174918,59955544,4459576,25196040,25195038,15
37966184,2683893,32382076,32382908,76765148,5869691,49674216,49674387,57715337,4293832,28003196,28003096,57096626,3977123,30477753,30477069,46409992,3226928,17006167,17006278,10
38533968,2765251,32580767,32581596,78290665,6128995,50031114,50032718,78150331,6019607,41300882,41298449,62532307,4462575,33703995,33704962,52676472,3709884,20567444,20566793,26
34300433,2376088,28633791,28634943,67333004,4811953,44829570,44829102,61417925,4778410,36314687,36314351,62134153,4372673,30041240,30041213,55951456,4032624,21368192,21368214,12
33808975,2336390,27598143,27598712,78719847,6029379,50015401,50016351,59981501,4448244,29192974,29192127,54703010,3797783,30759208,30758814,49323956,3434521,18023980,18023935,10
32926896,2280867,28002480,28003616,75710901,5673528,50151325,50150628,72561218,5615753,38067079,38066867,61354154,4435375,28904700,28905326,47822807,3348186,17863232,17862692,12
35849809,2471049,31127904,31129001,73348020,5588524,48156152,48155332,75760037,5620376,44330726,44330771,63211130,4530773,29261324,29261381,51879116,3745924,18386127,18386013,5
31630780,2207661,26783739,26784897,80559926,6296586,54934515,54934450,81462922,6295198,42761987,42762045,62488868,4264421,39413707,39413207,52534275,3695776,21160386,21159986,29
32528675,2335168,22810011,22810141,70379769,5583279,45712309,45714158,64750784,4949310,33025313,33024245,79194099,5968789,33383060,33382447,69628692,5180468,24333101,24333662,3
38473496,2717778,32848401,32848789,78262357,5989890,50250727,50254419,76663415,5732256,43643776,43641332,53484650,3789821,25236938,25235674,47716002,3307047,17869463,17869375,27
38170112,2697078,32525962,32527905,79769374,6165946,50591576,50591412,67947334,5093787,38775389,38774858,49925420,3500123,22095899,22094679,46229718,3233640,17164007,17164333,13
32995533,2309498,26742552,26743816,76559304,5801838,50953450,50953052,74268375,5695684,41273626,41272876,58587395,4136282,25330851,25331854,46730098,3265638,17631137,17630290,12
34771507,2389120,30336978,30337536,77562166,6053840,52170495,52170983,74944753,5709685,43164203,43164204,66084383,4684025,33385434,33384731,48099965,3384541,17604872,17604861,29
35435300,2458558,32712240,32712459,76406559,5930237,49501014,49502637,90281161,7143876,43734661,43733580,69966601,4939631,45802923,45803273,50369085,3509708,18949740,18948944,25
35888957,2499965,30445846,30446335,76243968,5807715,48837862,48838436,61103751,4588163,37318542,37318332,62367734,4438847,28639851,28639281,48203796,3379071,17542345,17542406,17
35587352,2489981,29425971,29428160,81310602,6371169,52402424,52402226,71326392,5250941,35699252,35697784,85062442,6278397,40756608,40756642,51760222,3674213,18919248,18919090,8
34000095,2341778,27820554,27822925,64673455,4610870,44425849,44423510,63940269,4829218,36398786,36399650,62042283,4469565,32177546,32179720,49901875,3440212,19314491,19311697,11
33621804,2308405,28112731,28112844,77228351,5987770,51648403,51650874,61707419,4569249,30054451,30051913,56627583,3994068,29197384,29198986,70875188,5340594,30116272,30115158,14
38074760,2709274,32395621,32397166,74026158,5602676,48782757,48782481,67694823,5216392,38902500,38902416,57225697,4053795,28981162,28980228,53144482,3733040,20739927,20740366,9
33869126,2334062,28819181,28821020,83052402,6351264,52164312,52162786,54574747,4104816,33602369,33602309,55886993,3928443,23932549,23932557,53088822,3783431,24500241,24500723,22
32322131,2172565,27501558,27502880,70716793,5087853,46126315,46126871,66345489,5062814,40263513,40262954,64083984,4490022,35055765,35055809,55252381,3935881,21494364,21493605,9
38856726,2765784,32026258,32027631,80204386,6201542,50788523,50787169,56938595,4090302,29012502,29013925,48617479,3331751,22887271,22886141,48471094,3429231,20607634,20608080,22
37714636,2653168,31831470,31833739,64591640,4605887,41023721,41021934,51442603,3767576,26138115,26138067,47828756,3443922,19033551,19033619,31066115,2444680,15372689,15372440,20
36812244,2577657,32540789,32540979,65101702,4666004,41289943,41289762,66505193,5254953,37635600,37636129,53647354,3801302,20550935,20550689,45852209,3256590,20781846,20782377,7
35163266,2380674,29862287,29862351,78771781,6055342,52866749,52869218,70439867,5115318,38833493,38832305,56157195,4029511,25733251,25732229,46324160,3248864,16763601,16764135,21
32511556,2204502,27205215,27207421,76673655,5906288,52717156,52716392,63525350,4840877,31716065,31715065,64935283,4798604,31889619,31892084,62556511,4602252,26316301,26313681,14
35040001,2416619,31430056,31430365,76715105,5869115,49196554,49197410,77015545,5815082,42140600,42140996,57235483,4050427,30554087,30552526,54563262,4063021,19397496,19397838,5
36306803,2532854,31250122,31251233,77563093,6049628,49954568,49954986,68822895,4959386,33988207,33988389,52995045,3746263,27948099,27947155,47014241,3247504,17242636,17242691,11
34794891,2406567,28435383,28436520,76846171,5872125,52436712,52436798,83146924,6253334,48293505,48293086,83341276,6275400,47637611,47639899,49840117,3530249,19045943,19042851,25
34240049,2360822,30115487,30117102,66950768,4801845,43853395,43851791,62841416,4806596,37081984,37082694,63710975,4558717,28687865,28687390,50034604,3739417,21897985,21898604,19
33428388,2274086,28759361,28759892,78656628,6145025,52469662,52471565,79725310,5983354,38548310,38548165,53803690,3893400,45040498,45038449,46002245,3202744,17062703,17062919,23
34197340,2433520,29912677,29913417,77712316,5970817,49752973,49754189,78202141,6025783,40174822,40173238,75859067,5509628,45665444,45666433,95652373,7337746,39244492,39243959,15
29951150,2152668,21427358,21427687,68918123,5379310,46718905,46720153,62999603,4913602,31588963,31587911,77952665,5966169,34604092,34605650,76097991,5691175,26265319,26263848,3
34803019,2472816,30548376,30549937,80964173,6256405,51930673,51929837,75409596,5802700,35461413,35461462,66479849,4853182,33209485,33208916,49808517,3530936,17676291,17676441,16
